CENTRALWAVELNG,BANDWIDTH,FLAM,FLAMERR1,FLAMERR2,FLAM_AUTHORS,FNU,FNUERR1,FNUERR2,FNU_AUTHORS,OBS_DATE,OBS_DATEERR1,OBS_DATEERR2
5.80212,,1.4684827134471244e-16,6.8418161852552306e-18,-6.8418161852552306e-18,Calculated,0.0016489600185370797,7.682679026695935e-05,-7.682679026695935e-05,M&acirc;lin et al. 2025,,,
5.80292,,1.4781184958564023e-16,7.903844432041604e-18,-7.903844432041604e-18,Calculated,0.0016602381562785642,8.877680743560741e-05,-8.877680743560741e-05,M&acirc;lin et al. 2025,,,
5.80372,,1.4816248553065078e-16,7.00234201725019e-18,-7.00234201725019e-18,Calculated,0.001664635798536333,7.867274333149875e-05,-7.867274333149875e-05,M&acirc;lin et al. 2025,,,
5.80452,,1.3856538350192195e-16,6.0888120821790315e-18,-6.0888120821790315e-18,Calculated,0.0015572399698433727,6.84279240861259e-05,-6.84279240861259e-05,M&acirc;lin et al. 2025,,,
5.80532,,1.4133843252019773e-16,7.672135025390823e-18,-7.672135025390823e-18,Calculated,0.0015888425699026481,8.624557746273372e-05,-8.624557746273372e-05,M&acirc;lin et al. 2025,,,
5.80612,,1.392465824469962e-16,9.083233160764442e-18,-9.083233160764442e-18,Calculated,0.0015657590403795765,0.00010213647033496208,-0.00010213647033496208,M&acirc;lin et al. 2025,,,
5.80692,,1.4403370745619637e-16,1.0980417679441285e-17,-1.0980417679441285e-17,Calculated,0.0016200346075282473,0.00012350342819037542,-0.00012350342819037542,M&acirc;lin et al. 2025,,,
5.80772,,1.3937122582200535e-16,9.14169470257936e-18,-9.14169470257936e-18,Calculated,0.0015680251543452632,0.00010285055012213301,-0.00010285055012213301,M&acirc;lin et al. 2025,,,
5.80852,,1.3377262323411756e-16,8.246882809938973e-18,-8.246882809938973e-18,Calculated,0.0015054519051400875,9.280886580179772e-05,-9.280886580179772e-05,M&acirc;lin et al. 2025,,,
5.80932,,1.3838193438916953e-16,8.195482478951778e-18,-8.195482478951778e-18,Calculated,0.0015577535845989413,9.225584441681372e-05,-9.225584441681372e-05,M&acirc;lin et al. 2025,,,
5.81012,,1.4074449551126867e-16,7.771037382670698e-18,-7.771037382670698e-18,Calculated,0.0015847854832782857,8.750201696579585e-05,-8.750201696579585e-05,M&acirc;lin et al. 2025,,,
5.81092,,1.4879871365988988e-16,8.109660465376615e-18,-8.109660465376615e-18,Calculated,0.0016759379281143757,9.134008771823146e-05,-9.134008771823146e-05,M&acirc;lin et al. 2025,,,
5.81172,,1.4320665407366445e-16,7.888345024989759e-18,-7.888345024989759e-18,Calculated,0.001613398397295936,8.887187053535341e-05,-8.887187053535341e-05,M&acirc;lin et al. 2025,,,
5.81253,,1.383669594718202e-16,8.030447357044533e-18,-8.030447357044533e-18,Calculated,0.0015593028587458438,9.049775733055517e-05,-9.049775733055517e-05,M&acirc;lin et al. 2025,,,
5.81333,,1.4292029875643273e-16,8.635301899837241e-18,-8.635301899837241e-18,Calculated,0.001611059686255414,9.734087383333575e-05,-9.734087383333575e-05,M&acirc;lin et al. 2025,,,
5.81413,,1.38917802882524e-16,7.373783183383334e-18,-7.373783183383334e-18,Calculated,0.001566373193254658,8.314338458902203e-05,-8.314338458902203e-05,M&acirc;lin et al. 2025,,,
5.81493,,1.3302348827942293e-16,6.326259959149543e-18,-6.326259959149543e-18,Calculated,0.001500324747676027,7.135164247840732e-05,-7.135164247840732e-05,M&acirc;lin et al. 2025,,,
5.81573,,1.3476458450273414e-16,8.54328440118622e-18,-8.54328440118622e-18,Calculated,0.001520380551859603,9.638321151285498e-05,-9.638321151285498e-05,M&acirc;lin et al. 2025,,,
5.81653,,1.4103361243765323e-16,7.372056984147096e-18,-7.372056984147096e-18,Calculated,0.0015915442972347165,8.319261663382171e-05,-8.319261663382171e-05,M&acirc;lin et al. 2025,,,
5.81733,,1.3395830535048463e-16,6.96516358126629e-18,-6.96516358126629e-18,Calculated,0.0015121166685866248,7.862252305379114e-05,-7.862252305379114e-05,M&acirc;lin et al. 2025,,,
5.81813,,1.3976380496712655e-16,7.879196294000883e-18,-7.879196294000883e-18,Calculated,0.0015780832502795643,8.896457634472802e-05,-8.896457634472802e-05,M&acirc;lin et al. 2025,,,
5.81893,,1.3986424845781506e-16,7.481143172513988e-18,-7.481143172513988e-18,Calculated,0.0015796520418842376,8.449337996231677e-05,-8.449337996231677e-05,M&acirc;lin et al. 2025,,,
5.81973,,1.4292201093333755e-16,8.22871452933257e-18,-8.22871452933257e-18,Calculated,0.00161463120370304,9.29621627813649e-05,-9.29621627813649e-05,M&acirc;lin et al. 2025,,,
5.82053,,1.4047245152059716e-16,9.035797314977739e-18,-9.035797314977739e-18,Calculated,0.0015873945113164339,0.000102108099544773,-0.000102108099544773,M&acirc;lin et al. 2025,,,
5.82133,,1.46464574061625e-16,8.150557289030836e-18,-8.150557289030836e-18,Calculated,0.001655563254268721,9.212987670215756e-05,-9.212987670215756e-05,M&acirc;lin et al. 2025,,,
5.82213,,1.3574772124945059e-16,9.184507073252693e-18,-9.184507073252693e-18,Calculated,0.0015348473551700058,0.00010384569449985638,-0.00010384569449985638,M&acirc;lin et al. 2025,,,
5.82293,,1.413373820761293e-16,7.32623032743895e-18,-7.32623032743895e-18,Calculated,0.00159848706099762,8.285765741714122e-05,-8.285765741714122e-05,M&acirc;lin et al. 2025,,,
5.82373,,1.440486031706223e-16,7.4432028369877e-18,-7.4432028369877e-18,Calculated,0.0016295982794598967,8.42037358908586e-05,-8.42037358908586e-05,M&acirc;lin et al. 2025,,,
5.82454,,1.4151776850641734e-16,8.606614754095495e-18,-8.606614754095495e-18,Calculated,0.001601407600389422,9.73919983779794e-05,-9.73919983779794e-05,M&acirc;lin et al. 2025,,,
5.82534,,1.4310761361605305e-16,7.761135918511595e-18,-7.761135918511595e-18,Calculated,0.0016198434501185615,8.784875147740337e-05,-8.784875147740337e-05,M&acirc;lin et al. 2025,,,
5.82614,,1.446320247432297e-16,7.985275669873524e-18,-7.985275669873524e-18,Calculated,0.0016375483999159393,9.041065019523746e-05,-9.041065019523746e-05,M&acirc;lin et al. 2025,,,
5.82694,,1.3533891352040292e-16,9.339959364463423e-18,-9.339959364463423e-18,Calculated,0.001532751404604794,0.0001057776766670647,-0.0001057776766670647,M&acirc;lin et al. 2025,,,
5.82774,,1.3419485898676923e-16,7.824574018509166e-18,-7.824574018509166e-18,Calculated,0.0015202123525725223,8.86398641972449e-05,-8.86398641972449e-05,M&acirc;lin et al. 2025,,,
5.82854,,1.3357394915502628e-16,6.982317407911053e-18,-6.982317407911053e-18,Calculated,0.0015135942538785246,7.91201845436527e-05,-7.91201845436527e-05,M&acirc;lin et al. 2025,,,
5.82934,,1.3333349398806486e-16,6.661681996255674e-18,-6.661681996255674e-18,Calculated,0.0015112846558151007,7.55076423915067e-05,-7.55076423915067e-05,M&acirc;lin et al. 2025,,,
5.83014,,1.372547219552351e-16,7.050787963000421e-18,-7.050787963000421e-18,Calculated,0.001556157678331875,7.99399661491542e-05,-7.99399661491542e-05,M&acirc;lin et al. 2025,,,
5.83094,,1.2646199025083501e-16,7.626515831635556e-18,-7.626515831635556e-18,Calculated,0.0014341863812151992,8.64911671891199e-05,-8.64911671891199e-05,M&acirc;lin et al. 2025,,,
5.83174,,1.3368754779793475e-16,5.724697020613896e-18,-5.724697020613896e-18,Calculated,0.001516546736279939,6.494075720444633e-05,-6.494075720444633e-05,M&acirc;lin et al. 2025,,,
5.83254,,1.3085999911207453e-16,6.882007025746862e-18,-6.882007025746862e-18,Calculated,0.0014848787700385436,7.809067856584379e-05,-7.809067856584379e-05,M&acirc;lin et al. 2025,,,
5.83334,,1.3596563062290142e-16,7.499962280679054e-18,-7.499962280679054e-18,Calculated,0.001543236382198922,8.512603224534313e-05,-8.512603224534313e-05,M&acirc;lin et al. 2025,,,
5.83414,,1.2964310636110239e-16,6.38796832749671e-18,-6.38796832749671e-18,Calculated,0.0014718784652569584,7.25245890961384e-05,-7.25245890961384e-05,M&acirc;lin et al. 2025,,,
5.83494,,1.2630905310514319e-16,6.560155804287587e-18,-6.560155804287587e-18,Calculated,0.0014344195525048068,7.449993109610958e-05,-7.449993109610958e-05,M&acirc;lin et al. 2025,,,
5.83574,,1.316848354120541e-16,7.850924965117456e-18,-7.850924965117456e-18,Calculated,0.0014958796714590393,8.918292695374738e-05,-8.918292695374738e-05,M&acirc;lin et al. 2025,,,
5.83655,,1.4001762891438073e-16,8.033610120436417e-18,-8.033610120436417e-18,Calculated,0.0015909728761271263,9.128318982469214e-05,-9.128318982469214e-05,M&acirc;lin et al. 2025,,,
5.83735,,1.4418013256411152e-16,8.01479878836338e-18,-8.01479878836338e-18,Calculated,0.0016387195029005036,9.109443064545798e-05,-9.109443064545798e-05,M&acirc;lin et al. 2025,,,
5.83815,,1.4614898493496207e-16,6.492569130531029e-18,-6.492569130531029e-18,Calculated,0.001661552752474274,7.381334953687161e-05,-7.381334953687161e-05,M&acirc;lin et al. 2025,,,
5.83895,,1.394720909603988e-16,6.208649165292925e-18,-6.208649165292925e-18,Calculated,0.0015860787820346314,7.060485462259378e-05,-7.060485462259378e-05,M&acirc;lin et al. 2025,,,
5.83975,,1.3377487758246642e-16,7.873712648366093e-18,-7.873712648366093e-18,Calculated,0.0015217072226017625,8.956454023531784e-05,-8.956454023531784e-05,M&acirc;lin et al. 2025,,,
5.84055,,1.4164987750808412e-16,6.899126536795855e-18,-6.899126536795855e-18,Calculated,0.0016117282677163486,7.850001325466216e-05,-7.850001325466216e-05,M&acirc;lin et al. 2025,,,
5.84135,,1.3830895543140716e-16,6.339955764221159e-18,-6.339955764221159e-18,Calculated,0.001574145907570035,7.215740578254366e-05,-7.215740578254366e-05,M&acirc;lin et al. 2025,,,
5.84215,,1.3309251876967848e-16,7.600260805611584e-18,-7.600260805611584e-18,Calculated,0.001515190974530548,8.652512314887919e-05,-8.652512314887919e-05,M&acirc;lin et al. 2025,,,
5.84295,,1.3948389917046463e-16,7.887144775428917e-18,-7.887144775428917e-18,Calculated,0.0015883888903648997,8.981576520656657e-05,-8.981576520656657e-05,M&acirc;lin et al. 2025,,,
5.84375,,1.375326203162798e-16,8.084834085198105e-18,-8.084834085198105e-18,Calculated,0.0015665977325868199,9.209220850359048e-05,-9.209220850359048e-05,M&acirc;lin et al. 2025,,,
5.84455,,1.369159204421771e-16,8.983093215310079e-18,-8.983093215310079e-18,Calculated,0.0015600004549046087,0.00010235208189870457,-0.00010235208189870457,M&acirc;lin et al. 2025,,,
5.84535,,1.4171958280491766e-16,7.744356268096426e-18,-7.744356268096426e-18,Calculated,0.0016151751412269947,8.82622675107167e-05,-8.82622675107167e-05,M&acirc;lin et al. 2025,,,
5.84615,,1.375659014249226e-16,7.14496305263929e-18,-7.14496305263929e-18,Calculated,0.001568265255034274,8.14533048371229e-05,-8.14533048371229e-05,M&acirc;lin et al. 2025,,,
5.84695,,1.3718809564240837e-16,5.318275826655601e-18,-5.318275826655601e-18,Calculated,0.00156438664394454,6.064549284013277e-05,-6.064549284013277e-05,M&acirc;lin et al. 2025,,,
5.84775,,1.3833974296518964e-16,5.770046836513589e-18,-5.770046836513589e-18,Calculated,0.0015779512055988055,6.581516032113231e-05,-6.581516032113231e-05,M&acirc;lin et al. 2025,,,
5.84855,,1.435004371132096e-16,7.023061665120963e-18,-7.023061665120963e-18,Calculated,0.0016372641255402707,8.012942083715221e-05,-8.012942083715221e-05,M&acirc;lin et al. 2025,,,
5.84936,,1.4284868272114173e-16,5.322981760668707e-18,-5.322981760668707e-18,Calculated,0.0016302742259443248,6.07490374029581e-05,-6.07490374029581e-05,M&acirc;lin et al. 2025,,,
5.85016,,1.3466894520701337e-16,6.023768187409476e-18,-6.023768187409476e-18,Calculated,0.0015373429675837067,6.876565081157352e-05,-6.876565081157352e-05,M&acirc;lin et al. 2025,,,
5.85096,,1.4142816923794047e-16,7.604787270787946e-18,-7.604787270787946e-18,Calculated,0.0016149463329634133,8.683788655471874e-05,-8.683788655471874e-05,M&acirc;lin et al. 2025,,,
5.85176,,1.4870224894543747e-16,6.239395837429438e-18,-6.239395837429438e-18,Calculated,0.0016984726725043917,7.126619400826962e-05,-7.126619400826962e-05,M&acirc;lin et al. 2025,,,
5.85256,,1.4028197216445634e-16,6.470803378062405e-18,-6.470803378062405e-18,Calculated,0.001602735015885836,7.392955056815701e-05,-7.392955056815701e-05,M&acirc;lin et al. 2025,,,
5.85336,,1.3859664151320616e-16,7.868405092125432e-18,-7.868405092125432e-18,Calculated,0.0015839132372266387,8.992188299231938e-05,-8.992188299231938e-05,M&acirc;lin et al. 2025,,,
5.85416,,1.3562553523148274e-16,7.17465561462064e-18,-7.17465561462064e-18,Calculated,0.001550382829633523,8.20159924490348e-05,-8.20159924490348e-05,M&acirc;lin et al. 2025,,,
5.85496,,1.3845723484918167e-16,6.8336921951715035e-18,-6.8336921951715035e-18,Calculated,0.0015831859449223148,7.813969018741231e-05,-7.813969018741231e-05,M&acirc;lin et al. 2025,,,
5.85576,,1.366116944514053e-16,8.04121731123629e-18,-8.04121731123629e-18,Calculated,0.001562510413201264,9.19722563582603e-05,-9.19722563582603e-05,M&acirc;lin et al. 2025,,,
5.85656,,1.3950369330314774e-16,6.743530106992315e-18,-6.743530106992315e-18,Calculated,0.001596024310106922,7.715091788508812e-05,-7.715091788508812e-05,M&acirc;lin et al. 2025,,,
5.85736,,1.3843379918474139e-16,6.066431463567423e-18,-6.066431463567423e-18,Calculated,0.00158421701162642,6.942339212711991e-05,-6.942339212711991e-05,M&acirc;lin et al. 2025,,,
5.85816,,1.2904410034190634e-16,6.463855109245025e-18,-6.463855109245025e-18,Calculated,0.001477166366632132,7.399167680554006e-05,-7.399167680554006e-05,M&acirc;lin et al. 2025,,,
5.85896,,1.333868435882655e-16,7.46754053524341e-18,-7.46754053524341e-18,Calculated,0.0015272950980420627,8.550422025962843e-05,-8.550422025962843e-05,M&acirc;lin et al. 2025,,,
5.85976,,1.3807166900101817e-16,7.446163769942632e-18,-7.446163769942632e-18,Calculated,0.0015813690190173296,8.528275772656681e-05,-8.528275772656681e-05,M&acirc;lin et al. 2025,,,
5.86056,,1.3483992304891733e-16,7.094356224185784e-18,-7.094356224185784e-18,Calculated,0.0015447770928914122,8.1275624726944e-05,-8.1275624726944e-05,M&acirc;lin et al. 2025,,,
5.86137,,1.3027460920785342e-16,7.416316851651396e-18,-7.416316851651396e-18,Calculated,0.0014928829595289603,8.498734417719825e-05,-8.498734417719825e-05,M&acirc;lin et al. 2025,,,
5.86217,,1.3713755722399534e-16,7.326323007979028e-18,-7.326323007979028e-18,Calculated,0.001571958338674148,8.397899727353315e-05,-8.397899727353315e-05,M&acirc;lin et al. 2025,,,
5.86297,,1.4239992197220233e-16,6.41138447899719e-18,-6.41138447899719e-18,Calculated,0.0016327248338623079,7.351146344266617e-05,-7.351146344266617e-05,M&acirc;lin et al. 2025,,,
5.86377,,1.4330015920040714e-16,6.717877681687943e-18,-6.717877681687943e-18,Calculated,0.0016434955343957623,7.704668321428997e-05,-7.704668321428997e-05,M&acirc;lin et al. 2025,,,
5.86457,,1.4078330286631778e-16,7.71228268409903e-18,-7.71228268409903e-18,Calculated,0.001615070919783685,8.84755736983044e-05,-8.84755736983044e-05,M&acirc;lin et al. 2025,,,
5.86537,,1.380788671169429e-16,8.042653815689499e-18,-8.042653815689499e-18,Calculated,0.001584478092421645,9.229079758525689e-05,-9.229079758525689e-05,M&acirc;lin et al. 2025,,,
5.86617,,1.388301296294983e-16,8.08804096971427e-18,-8.08804096971427e-18,Calculated,0.001593533921303593,9.283696324802943e-05,-9.283696324802943e-05,M&acirc;lin et al. 2025,,,
5.86697,,1.4217822867517095e-16,8.781616765100319e-18,-8.781616765100319e-18,Calculated,0.0016324099242250093,0.00010082555178572066,-0.00010082555178572066,M&acirc;lin et al. 2025,,,
5.86777,,1.3969077886382268e-16,7.952766102331186e-18,-7.952766102331186e-18,Calculated,0.0016042882156888471,9.133408120329312e-05,-9.133408120329312e-05,M&acirc;lin et al. 2025,,,
5.86857,,1.38352575496005e-16,8.456842712550232e-18,-8.456842712550232e-18,Calculated,0.0015893531756270187,9.714969000600958e-05,-9.714969000600958e-05,M&acirc;lin et al. 2025,,,
5.86937,,1.3722083903542083e-16,7.222326192977612e-18,-7.222326192977612e-18,Calculated,0.0015767822828895856,8.299057244065453e-05,-8.299057244065453e-05,M&acirc;lin et al. 2025,,,
5.87017,,1.440422886298859e-16,7.20673670810235e-18,-7.20673670810235e-18,Calculated,0.0016556180517368641,8.283403090537526e-05,-8.283403090537526e-05,M&acirc;lin et al. 2025,,,
5.87097,,1.4454644152486157e-16,6.529660734027957e-18,-6.529660734027957e-18,Calculated,0.001661866017532671,7.507221323073585e-05,-7.507221323073585e-05,M&acirc;lin et al. 2025,,,
5.87177,,1.3776137685645128e-16,7.15356532020878e-18,-7.15356532020878e-18,Calculated,0.0015842894275637195,8.226774561060515e-05,-8.226774561060515e-05,M&acirc;lin et al. 2025,,,
5.87257,,1.368615133123536e-16,8.401454439831726e-18,-8.401454439831726e-18,Calculated,0.0015743700436852532,9.664512596225708e-05,-9.664512596225708e-05,M&acirc;lin et al. 2025,,,
5.87338,,1.379829292662591e-16,6.952172163304061e-18,-6.952172163304061e-18,Calculated,0.0015877029605861099,7.999528916278277e-05,-7.999528916278277e-05,M&acirc;lin et al. 2025,,,
5.87418,,1.3184130686410406e-16,6.822431853262082e-18,-6.822431853262082e-18,Calculated,0.0015174479094557949,7.852383444445255e-05,-7.852383444445255e-05,M&acirc;lin et al. 2025,,,
5.87498,,1.2680437555230428e-16,7.840153754246124e-18,-7.840153754246124e-18,Calculated,0.0014598724543799903,9.026206275671216e-05,-9.026206275671216e-05,M&acirc;lin et al. 2025,,,
5.87578,,1.3034031038104943e-16,7.41948190742777e-18,-7.41948190742777e-18,Calculated,0.001500989973609636,8.544223901162629e-05,-8.544223901162629e-05,M&acirc;lin et al. 2025,,,
5.87658,,1.356086166417221e-16,6.963073461622545e-18,-6.963073461622545e-18,Calculated,0.001562085049655848,8.02081255853584e-05,-8.02081255853584e-05,M&acirc;lin et al. 2025,,,
5.87738,,1.382401649724188e-16,7.197405957262122e-18,-7.197405957262122e-18,Calculated,0.0015928319823555006,8.293001097770988e-05,-8.293001097770988e-05,M&acirc;lin et al. 2025,,,
5.87818,,1.3651672265666814e-16,7.099436154558949e-18,-7.099436154558949e-18,Calculated,0.0015734027144775817,8.182347114306235e-05,-8.182347114306235e-05,M&acirc;lin et al. 2025,,,
5.87898,,1.408960813030382e-16,6.386242835569502e-18,-6.386242835569502e-18,Calculated,0.00162431874897197,7.362372237303506e-05,-7.362372237303506e-05,M&acirc;lin et al. 2025,,,
5.87978,,1.376457361671723e-16,6.029147278584144e-18,-6.029147278584144e-18,Calculated,0.0015872794406675598,6.95258842484636e-05,-6.95258842484636e-05,M&acirc;lin et al. 2025,,,
5.88058,,1.3937149972968597e-16,6.40547569477491e-18,-6.40547569477491e-18,Calculated,0.001607618039200236,7.388568176816027e-05,-7.388568176816027e-05,M&acirc;lin et al. 2025,,,
5.88138,,1.4218965900414213e-16,6.4690884888107884e-18,-6.4690884888107884e-18,Calculated,0.0016405715020668486,7.463976138224305e-05,-7.463976138224305e-05,M&acirc;lin et al. 2025,,,
5.88218,,1.4404235948590735e-16,6.510502583634582e-18,-6.510502583634582e-18,Calculated,0.001662400321913733,7.513804709588374e-05,-7.513804709588374e-05,M&acirc;lin et al. 2025,,,
5.88298,,1.4181490476997995e-16,5.6747405274019554e-18,-5.6747405274019554e-18,Calculated,0.0016371387428716524,6.551030435215775e-05,-6.551030435215775e-05,M&acirc;lin et al. 2025,,,
5.88378,,1.3748468010807825e-16,7.53003165958542e-18,-7.53003165958542e-18,Calculated,0.001587581834247652,8.695180775537982e-05,-8.695180775537982e-05,M&acirc;lin et al. 2025,,,
5.88458,,1.393241547680945e-16,7.89936206318942e-18,-7.89936206318942e-18,Calculated,0.0016092607508561066,9.12414171559256e-05,-9.12414171559256e-05,M&acirc;lin et al. 2025,,,
5.88539,,1.3908698962480598e-16,8.891440720990643e-18,-8.891440720990643e-18,Calculated,0.001606958578029116,0.00010272834990660424,-0.00010272834990660424,M&acirc;lin et al. 2025,,,
5.88619,,1.364268275974156e-16,8.234122986297828e-18,-8.234122986297828e-18,Calculated,0.001576652964841581,9.515983511341732e-05,-9.515983511341732e-05,M&acirc;lin et al. 2025,,,
5.88699,,1.3398595173814202e-16,8.14668615255756e-18,-8.14668615255756e-18,Calculated,0.001548865611456422,9.417496286241335e-05,-9.417496286241335e-05,M&acirc;lin et al. 2025,,,
5.88779,,1.4470007206203865e-16,8.229267450806613e-18,-8.229267450806613e-18,Calculated,0.001673174911294904,9.515547325451283e-05,-9.515547325451283e-05,M&acirc;lin et al. 2025,,,
5.88859,,1.3314492510346375e-16,7.367160445306439e-18,-7.367160445306439e-18,Calculated,0.0015399808579550187,8.521005253815822e-05,-8.521005253815822e-05,M&acirc;lin et al. 2025,,,
5.88939,,1.3771583538079318e-16,7.028817932918511e-18,-7.028817932918511e-18,Calculated,0.0015932821039625767,8.13188243281148e-05,-8.13188243281148e-05,M&acirc;lin et al. 2025,,,
5.89019,,1.375631857759183e-16,7.99853753406685e-18,-7.99853753406685e-18,Calculated,0.0015919488092822841,9.256300827533218e-05,-9.256300827533218e-05,M&acirc;lin et al. 2025,,,
5.89099,,1.4179790626940343e-16,7.917148775774662e-18,-7.917148775774662e-18,Calculated,0.001641401220596391,9.164604757640067e-05,-9.164604757640067e-05,M&acirc;lin et al. 2025,,,
5.89179,,1.4895240687517147e-16,7.078642651676732e-18,-7.078642651676732e-18,Calculated,0.0017246878473249334,8.196207911654632e-05,-8.196207911654632e-05,M&acirc;lin et al. 2025,,,
5.89259,,1.460283069265057e-16,6.6094555299731155e-18,-6.6094555299731155e-18,Calculated,0.001691289902847588,7.655026368818816e-05,-7.655026368818816e-05,M&acirc;lin et al. 2025,,,
5.89339,,1.4944568883326067e-16,5.9063343602369264e-18,-5.9063343602369264e-18,Calculated,0.0017313401855798393,6.84253530977289e-05,-6.84253530977289e-05,M&acirc;lin et al. 2025,,,
5.89419,,1.4830781029363901e-16,6.442313855143756e-18,-6.442313855143756e-18,Calculated,0.001718624652348364,7.465499886819087e-05,-7.465499886819087e-05,M&acirc;lin et al. 2025,,,
5.89499,,1.3913156413119348e-16,6.38879554774828e-18,-6.38879554774828e-18,Calculated,0.0016127262761558194,7.405493151162621e-05,-7.405493151162621e-05,M&acirc;lin et al. 2025,,,
5.89579,,1.3975243839949382e-16,7.412717746298672e-18,-7.412717746298672e-18,Calculated,0.001620363130179254,8.594694066226272e-05,-8.594694066226272e-05,M&acirc;lin et al. 2025,,,
5.89659,,1.3473911098640182e-16,7.202295529495528e-18,-7.202295529495528e-18,Calculated,0.0015626603185939754,8.352987743748213e-05,-8.352987743748213e-05,M&acirc;lin et al. 2025,,,
5.8974,,1.298470786451357e-16,6.222868933908456e-18,-6.222868933908456e-18,Calculated,0.0015063331080139688,7.219040736061297e-05,-7.219040736061297e-05,M&acirc;lin et al. 2025,,,
5.8982,,1.2789730684706558e-16,6.004092867022181e-18,-6.004092867022181e-18,Calculated,0.001484117048861469,6.967133872138761e-05,-6.967133872138761e-05,M&acirc;lin et al. 2025,,,
5.899,,1.3464899352075356e-16,6.0147978810917085e-18,-6.0147978810917085e-18,Calculated,0.0015628876738247013,6.981450973457342e-05,-6.981450973457342e-05,M&acirc;lin et al. 2025,,,
5.8998,,1.3638096174288713e-16,6.741671398253979e-18,-6.741671398253979e-18,Calculated,0.0015834205872370943,7.827266465907277e-05,-7.827266465907277e-05,M&acirc;lin et al. 2025,,,
5.9006,,1.4044269046332281e-16,7.345639067266399e-18,-7.345639067266399e-18,Calculated,0.0016310209789527014,8.530804545968813e-05,-8.530804545968813e-05,M&acirc;lin et al. 2025,,,
5.9014,,1.3341566178825215e-16,7.741554569852023e-18,-7.741554569852023e-18,Calculated,0.001549833604540972,8.993038195760674e-05,-8.993038195760674e-05,M&acirc;lin et al. 2025,,,
5.9022,,1.3598829168391023e-16,8.581462906102633e-18,-8.581462906102633e-18,Calculated,0.0015801474427650987,9.971429524080129e-05,-9.971429524080129e-05,M&acirc;lin et al. 2025,,,
5.903,,1.2604312356689535e-16,7.851275996617935e-18,-7.851275996617935e-18,Calculated,0.0014649846418047076,9.125447250210936e-05,-9.125447250210936e-05,M&acirc;lin et al. 2025,,,
5.9038,,1.3102604234660556e-16,7.730758798273456e-18,-7.730758798273456e-18,Calculated,0.0015233136789301945,8.987809152296353e-05,-8.987809152296353e-05,M&acirc;lin et al. 2025,,,
5.9046,,1.3291968360347775e-16,8.167112824602683e-18,-8.167112824602683e-18,Calculated,0.0015457483996695978,9.497691565540516e-05,-9.497691565540516e-05,M&acirc;lin et al. 2025,,,
5.9054,,1.254401797113779e-16,7.763174354102274e-18,-7.763174354102274e-18,Calculated,0.001459163462424744,9.030392332028349e-05,-9.030392332028349e-05,M&acirc;lin et al. 2025,,,
5.9062,,1.3162928745025274e-16,8.153053160115626e-18,-8.153053160115626e-18,Calculated,0.0015315725193314922,9.486484665049286e-05,-9.486484665049286e-05,M&acirc;lin et al. 2025,,,
5.907,,1.3578147707473942e-16,8.719412184629732e-18,-8.719412184629732e-18,Calculated,0.0015803136956724177,0.00010148222563522857,-0.00010148222563522857,M&acirc;lin et al. 2025,,,
5.9078,,1.4038748890390184e-16,6.18411348407095e-18,-6.18411348407095e-18,Calculated,0.0016343644430505285,7.199427291611006e-05,-7.199427291611006e-05,M&acirc;lin et al. 2025,,,
5.9086,,1.3830873651716427e-16,7.426936310267418e-18,-7.426936310267418e-18,Calculated,0.001610600470376366,8.648641738757796e-05,-8.648641738757796e-05,M&acirc;lin et al. 2025,,,
5.90941,,1.325178549480147e-16,7.664850552444373e-18,-7.664850552444373e-18,Calculated,0.001543584103407191,8.928111213682313e-05,-8.928111213682313e-05,M&acirc;lin et al. 2025,,,
5.91021,,1.3534752683717279e-16,7.224630574189646e-18,-7.224630574189646e-18,Calculated,0.0015769717041332904,8.417618152727306e-05,-8.417618152727306e-05,M&acirc;lin et al. 2025,,,
5.91101,,1.3704484594683528e-16,6.3998294773424864e-18,-6.3998294773424864e-18,Calculated,0.0015971802959901759,7.458639884110556e-05,-7.458639884110556e-05,M&acirc;lin et al. 2025,,,
5.91181,,1.359743011638924e-16,6.850030699350567e-18,-6.850030699350567e-18,Calculated,0.001585133033971113,7.98548685473237e-05,-7.98548685473237e-05,M&acirc;lin et al. 2025,,,
5.91261,,1.3492558814268349e-16,7.4074288287877e-18,-7.4074288287877e-18,Calculated,0.0015733336439779427,8.637618076846448e-05,-8.637618076846448e-05,M&acirc;lin et al. 2025,,,
5.91341,,1.3880129732095936e-16,7.211597608463506e-18,-7.211597608463506e-18,Calculated,0.0016189657001921928,8.411541820601886e-05,-8.411541820601886e-05,M&acirc;lin et al. 2025,,,
5.91421,,1.3757612405421535e-16,6.170906695587669e-18,-6.170906695587669e-18,Calculated,0.0016051099578329683,7.199638639363465e-05,-7.199638639363465e-05,M&acirc;lin et al. 2025,,,
5.91501,,1.4511749189976608e-16,5.819608853433421e-18,-5.819608853433421e-18,Calculated,0.0016935540576912891,6.791615579130753e-05,-6.791615579130753e-05,M&acirc;lin et al. 2025,,,
5.91581,,1.4678625251703323e-16,6.901367158789732e-18,-6.901367158789732e-18,Calculated,0.0017134926578070645,8.05623261895372e-05,-8.05623261895372e-05,M&acirc;lin et al. 2025,,,
5.91661,,1.2220291838958e-16,6.9235925789900735e-18,-6.9235925789900735e-18,Calculated,0.0014269080611553748,8.08436508170893e-05,-8.08436508170893e-05,M&acirc;lin et al. 2025,,,
