wavelength,flux,err
1.9842129945755005,1.4870690299692444e-15,3.1086963984826396e-17
1.9845006465911863,1.5422509842839188e-15,1.99677962754291e-17
1.9847881793975832,1.546254777019248e-15,1.4321810105578643e-17
1.9850757122039793,1.433406279488682e-15,1.449441546990192e-17
1.9853633642196655,1.4593387072840089e-15,1.436240761869084e-17
1.985650897026062,1.4652439194467979e-15,1.3490662910434569e-17
1.9859384298324585,1.4382988453824403e-15,1.3120267013140485e-17
1.9862260818481443,1.4214166564391366e-15,1.3284882690766753e-17
1.9865136146545408,1.4432050082489747e-15,1.4851977758947498e-17
1.9868012666702273,1.3268978159330638e-15,1.824234043013732e-17
1.9870887994766235,1.3149461706350655e-15,1.894037941560535e-17
1.98737633228302,1.4699482844828893e-15,1.5909003199144112e-17
1.987663984298706,1.4551363049739221e-15,1.3804326610973046e-17
1.9879515171051023,1.4604557220406248e-15,1.3472853513441687e-17
1.9882390499114992,1.4078343121302625e-15,1.3220042126840549e-17
1.9885267019271848,1.4277560340085021e-15,1.3468287978186251e-17
1.9888142347335815,1.5674533952995059e-15,1.6146204440491267e-17
1.9891018867492676,1.5352231310309508e-15,1.9841770799201313e-17
1.989389419555664,1.4852119648047025e-15,2.1421091421352322e-17
1.9896769523620603,1.4420546105798877e-15,2.1151049388215908e-17
1.9899646043777464,1.3831571193527385e-15,2.1181068222077705e-17
1.9902521371841433,1.3234634081542637e-15,2.1451752008886096e-17
1.9905396699905396,1.3377431365082148e-15,2.0274816799828892e-17
1.9908273220062256,1.3441631581919765e-15,1.7088228501784194e-17
1.991114854812622,1.416440445719749e-15,1.4968328578791572e-17
1.991402506828308,1.485820546551717e-15,1.5237444611195817e-17
1.9916900396347044,1.4594178510427883e-15,1.510274813444118e-17
1.9919775724411009,1.3865844004423592e-15,1.607832653555591e-17
1.992265224456787,1.3807531745659173e-15,1.9810932923552674e-17
1.9925527572631836,1.4081414161705508e-15,2.1834203497990748e-17
1.99284029006958,1.51762508491404e-15,1.9535838911738234e-17
1.993127942085266,1.5154695427540052e-15,1.561327490202726e-17
1.9934154748916624,1.4612615067790065e-15,1.3758294704323489e-17
1.9937031269073489,1.5839016063806857e-15,1.44743819129226e-17
1.9939906597137451,1.5903797668445937e-15,1.5795821587502058e-17
1.9942781925201416,1.4754011394272504e-15,1.5912456654406327e-17
1.9945658445358276,1.484818965405359e-15,1.5038659213514347e-17
1.994853377342224,1.5035735981582759e-15,1.4988085214665863e-17
1.9951409101486208,1.5163049595158162e-15,1.5848183119409474e-17
1.9954285621643064,1.4100440546369496e-15,1.688610539893203e-17
1.9957160949707031,1.3827924391656596e-15,1.776675553828026e-17
1.9960037469863892,1.5247583381490797e-15,1.7687000794840232e-17
1.9962912797927856,1.5841028415777726e-15,1.7249884493526002e-17
1.996578812599182,1.5422089743266519e-15,1.817104130414245e-17
1.996866464614868,1.5898471406006733e-15,1.9387750588951926e-17
1.9971539974212649,1.6020917303328276e-15,1.901006976184718e-17
1.9974415302276611,1.4093955259216408e-15,1.8497918097406706e-17
1.9977291822433472,1.3453582852128859e-15,2.0358487998897217e-17
1.9980167150497437,1.287248011823362e-15,2.3758939975532785e-17
1.9983043670654297,1.435916561979835e-15,2.5151097095267442e-17
1.998591899871826,1.4408486997529832e-15,2.4198440142655934e-17
1.9988794326782224,1.4860471002498355e-15,2.4793739932966338e-17
1.9991670846939087,1.5783268475424696e-15,2.672160312817048e-17
