1.4150797128677368,1.8319254391262247e-15,8.8792368054802e-17
1.4152954816818235,1.8165139302776555e-15,8.170079584298126e-17
1.4155112504959106,2.1063982335182072e-15,6.397166988953866e-17
1.4157270193099976,2.00129393352202e-15,4.893809581302353e-17
1.4159426689147947,1.9728790192020297e-15,8.008055139759227e-17
1.4161584377288818,2.082953780543591e-15,1.2035871810182788e-16
1.4163742065429688,2.1613410891563053e-15,1.310487055765918e-16
1.4165899753570557,2.0801209158236507e-15,9.498391804332605e-17
1.4168057441711424,1.827670930742561e-15,5.4074517139443626e-17
1.41702139377594,1.8249907171356208e-15,4.370276494355193e-17
1.4172371625900269,1.9944828396912098e-15,4.607350728148847e-17
1.4174529314041135,1.7609486044497796e-15,5.3867553217428506e-17
1.4176687002182007,1.9315892983524526e-15,5.528355965353452e-17
1.4178844690322876,1.7644959790011606e-15,4.6621435784127716e-17
1.4181001186370847,1.893018434931489e-15,5.143670550592174e-17
1.4183158874511719,1.8385672056720258e-15,1.1799469032834192e-16
1.4185316562652588,2.147974014856853e-15,2.390671766529992e-16
1.4187474250793457,2.6187833996950778e-15,5.099962243627514e-16
1.4189631938934326,2.421733261504242e-15,5.783647614240433e-16
1.41917884349823,2.1097214418343205e-15,3.9134975026102287e-16
1.419394612312317,2.143850189936525e-15,2.2789594532015393e-16
1.4196103811264038,2.296753530038869e-15,1.0261444930228867e-16
1.4198261499404907,2.0074492048190354e-15,6.521616430175454e-17
1.4200419187545776,2.124693116646166e-15,5.302653898739259e-17
1.420257568359375,2.064518112040407e-15,5.148704469582474e-17
1.420473337173462,1.7998879471330074e-15,5.573188711320124e-17
1.4206891059875488,2.0988230823833546e-15,5.34426866463867e-17
1.4209048748016355,2.0687756670324185e-15,4.387971376029938e-17
1.4211206436157227,2.210756916208246e-15,4.214520646926455e-17
1.42133629322052,2.0556890410487624e-15,4.0657682405456915e-17
1.4215520620346067,2.0113673035019897e-15,3.7589552375428896e-17
1.4217678308486938,1.9662590599580857e-15,3.333948863256177e-17
1.4219835996627808,1.9086226818450026e-15,3.131033222300449e-17
1.4221993684768677,2.0552480845773843e-15,3.240751209769714e-17
1.422415018081665,2.082405230693197e-15,3.960542747672041e-17
1.422630786895752,2.00136673142675e-15,5.1320207812705037e-17
1.4228465557098389,2.2146187328106723e-15,5.712425226939858e-17
1.4230623245239256,2.1459996522997333e-15,6.091136182600861e-17
1.4232780933380127,1.8540107840821495e-15,5.935504604723149e-17
1.42349374294281,1.9361075788799045e-15,5.443836635875849e-17
1.4237095117568968,1.7263780981371584e-15,6.09505869084853e-17
1.4239252805709839,1.814371523217989e-15,6.030745189498032e-17
1.4241410493850708,2.2074827743213122e-15,4.2957007333071667e-17
1.4243568181991575,2.1056846857736137e-15,3.195805218163801e-17
1.424572467803955,2.126345981848699e-15,3.102557706530858e-17
1.424788236618042,2.0816814206889056e-15,3.25733919048392e-17
1.425004005432129,1.9151506014472843e-15,3.467189122495518e-17
1.4252197742462158,1.8305108507660436e-15,3.909084630722912e-17
1.4254355430603027,1.7937126323600202e-15,4.720802314104745e-17
1.4256511926651,1.6587530136866101e-15,5.063297214119324e-17
1.425866961479187,1.8385320895021234e-15,4.348615008785642e-17
1.426082730293274,1.841038165389821e-15,3.430448178322084e-17
1.4262984991073608,1.929891535763743e-15,4.2859575996373075e-17
1.4265142679214475,2.041173235054418e-15,5.572720195069284e-17
1.4267299175262451,2.039797931907142e-15,5.956778249032646e-17
1.426945686340332,1.956734239828511e-15,5.304673278943412e-17
1.4271614551544187,1.851601718618155e-15,4.275307498679727e-17
1.4273772239685059,1.872943370441625e-15,4.403349732969249e-17
1.4275929927825928,1.8934242752329648e-15,4.4676902930123095e-17
1.42780864238739,1.991637788537878e-15,4.548155829474629e-17
1.428024411201477,1.9510832623869443e-15,4.7956170936037347e-17
1.428240180015564,1.658510086757833e-15,5.05866266138776e-17
1.4284559488296509,1.6339983587746736e-15,4.935910401494079e-17
1.4286717176437376,1.6912446106714433e-15,4.882263536968837e-17
1.4288873672485352,1.7854760465181004e-15,6.936513877355824e-17
1.429103136062622,1.99515341422332e-15,8.072207792215054e-17
1.4293189048767088,2.0596901998961442e-15,7.569514909409501e-17
1.429534673690796,2.218554630100289e-15,6.616777843220248e-17
1.4297504425048828,1.9410470930983786e-15,4.307345491759844e-17
1.42996609210968,1.9301161830424344e-15,3.364077214163087e-17
1.430181860923767,2.1064363962964576e-15,2.785982027469125e-17
1.430397629737854,2.2658631662624657e-15,2.622327046159928e-17
1.4306133985519407,2.433924986372712e-15,2.8917777572341716e-17
1.4308291673660278,2.427977044791148e-15,3.745737316769881e-17
1.4310448169708252,2.111484465980794e-15,5.027199414981133e-17
1.431260585784912,1.9741909849652354e-15,6.012795755678445e-17
1.431476354598999,1.898980326772329e-15,6.596906741141872e-17
1.431692123413086,1.6903444180786006e-15,6.436538889892039e-17
1.4319078922271729,1.864243860478662e-15,5.476024955025754e-17
1.4321235418319702,1.9481269298550177e-15,5.802111764522974e-17
1.4323393106460571,1.640552094374007e-15,7.474016765968383e-17
1.432555079460144,2.0630634367282824e-15,6.566749828281703e-17
1.4327708482742307,1.9092531694251695e-15,3.997285195106173e-17
1.4329866170883179,1.8957541288799194e-15,3.1935097390781384e-17
1.4332022666931152,2.1010209697845114e-15,2.989335367831386e-17
1.433418035507202,2.1203864952249756e-15,3.089114296653167e-17
1.433633804321289,1.8961145907517946e-15,3.564860229275422e-17
1.433849573135376,1.800675896260408e-15,5.645144790058644e-17
1.434065341949463,1.7973103561230424e-15,1.1087040716373527e-16
1.4342809915542603,1.5901164552646245e-15,1.4488521812677816e-16
1.4344967603683472,2.2894137694858283e-15,8.678625663174322e-17
1.434712529182434,2.237501327066849e-15,3.908976395952665e-17
1.4349282979965208,2.064586099510903e-15,4.076004193181005e-17
1.435144066810608,1.8668050960122337e-15,5.614927245683659e-17
1.4353597164154053,1.9170207379293506e-15,9.315525151304501e-17
1.435575485229492,2.1040616452633267e-15,1.2878942500853404e-16
1.435791254043579,2.067149900609399e-15,1.5001180812823412e-16
1.436007022857666,1.6984796641060076e-15,1.1214397964871716e-16
