0.9651513099670409,1.77818727865433e-15,7.276882638827407e-17
0.9652954936027527,1.7822259774415045e-15,7.31174115429715e-17
0.9654396772384645,1.7256140999790213e-15,7.050753381215807e-17
0.965583860874176,1.6760044118917821e-15,6.656928905554176e-17
0.9657280445098877,1.6920915664373633e-15,6.391196154832902e-17
0.9658722281455993,1.7233098385497408e-15,6.326404805431661e-17
0.966016411781311,1.7886731724674983e-15,6.52688744556335e-17
0.9661605954170227,1.7743358184451888e-15,7.17053872807007e-17
0.9663047790527344,1.6632984339929624e-15,7.033374467186923e-17
0.966448962688446,1.7319854393759649e-15,6.807199866899732e-17
0.9665931463241576,1.9143937955403177e-15,6.827319345585742e-17
0.9667373299598693,1.9170684799570253e-15,6.633318707651605e-17
0.9668815135955812,1.9670081560339288e-15,6.717712762597914e-17
0.9670256972312928,2.002128565463462e-15,7.730714144811229e-17
0.9671698808670045,1.8676754765147936e-15,7.71599044452071e-17
0.967314064502716,1.7477337507740605e-15,6.607260672071099e-17
0.9674582481384277,1.8438979908114486e-15,6.180978842333962e-17
0.9676024317741394,1.875826702633873e-15,6.061706934600376e-17
0.9677466154098511,1.8175736336922424e-15,5.92196680966115e-17
0.9678907990455629,1.7235298305428505e-15,6.025874885213501e-17
0.9680349230766296,1.6571794132496093e-15,6.365063437198478e-17
0.9681791067123411,1.6362595829950686e-15,6.556103465138053e-17
0.9683232903480528,1.7913621531630987e-15,7.331455882923095e-17
0.9684674739837646,2.1075580744870722e-15,7.708250849879524e-17
0.9686116576194764,1.940436281250312e-15,6.92904163745292e-17
0.9687558412551882,1.811932151339363e-15,6.220326282687351e-17
0.9689000248908997,1.8354055743946175e-15,5.926936500266886e-17
0.9690442085266112,1.6664345468142281e-15,5.537672297522552e-17
0.9691883921623229,1.6328040443603357e-15,5.623622673128164e-17
0.9693325757980347,1.6369852791818434e-15,5.704870746553226e-17
0.9694767594337464,1.7564958760941795e-15,5.615981765486796e-17
0.9696209430694579,1.8324916940280792e-15,5.68234610564866e-17
